"TIME","GEO","SEX","AGE","UNIT","Value","Flag and Footnotes"
"2010","DK03","Females","Y37","Year","45.3",""
"2010","DK03","Females","Y38","Year","44.4",""
"2010","DK03","Females","Y39","Year","43.4",""
"2010","DK03","Females","Y40","Year","42.4",""
"2010","DK03","Females","Y41","Year","41.5",""
"2010","DK03","Females","Y42","Year","40.5",""
"2010","DK03","Females","Y43","Year","39.5",""
"2010","DK03","Females","Y44","Year","38.5",""
"2010","DK03","Females","Y45","Year","37.6",""
"2010","DK03","Females","Y46","Year","36.6",""
"2010","DK03","Females","Y47","Year","35.7",""
"2010","DK03","Females","Y48","Year","34.8",""
"2010","DK03","Females","Y49","Year","33.8",""
"2010","DK03","Females","Y50","Year","32.9",""
"2010","DK03","Females","Y51","Year","32.0",""
"2010","DK03","Females","Y52","Year","31.1",""
"2010","DK03","Females","Y53","Year","30.2",""
"2010","DK03","Females","Y54","Year","29.3",""
"2010","DK03","Females","Y55","Year","28.4",""
"2010","DK03","Females","Y56","Year","27.5",""
"2010","DK03","Females","Y57","Year","26.7",""
"2010","DK03","Females","Y58","Year","25.8",""
"2010","DK03","Females","Y59","Year","24.9",""
"2010","DK03","Females","Y60","Year","24.1",""
"2010","DK03","Females","Y61","Year","23.3",""
"2010","DK03","Females","Y62","Year","22.4",""
"2010","DK03","Females","Y63","Year","21.6",""
"2010","DK03","Females","Y64","Year","20.7",""
"2010","DK03","Females","Y65","Year","20.0",""
"2010","DK04","Total","Y25","Year","55.7",""
"2010","DK04","Total","Y26","Year","54.7",""
"2010","DK04","Total","Y27","Year","53.7",""
"2010","DK04","Total","Y28","Year","52.7",""
"2010","DK04","Total","Y29","Year","51.7",""
"2010","DK04","Total","Y30","Year","50.8",""
"2010","DK04","Total","Y31","Year","49.8",""
"2010","DK04","Total","Y32","Year","48.8",""
"2010","DK04","Total","Y33","Year","47.8",""
"2010","DK04","Total","Y34","Year","46.9",""
"2010","DK04","Total","Y35","Year","45.9",""
"2010","DK04","Total","Y36","Year","44.9",""
"2010","DK04","Total","Y37","Year","43.9",""
"2010","DK04","Total","Y38","Year","43.0",""
"2010","DK04","Total","Y39","Year","42.0",""
"2010","DK04","Total","Y40","Year","41.0",""
"2010","DK04","Total","Y41","Year","40.1",""
"2010","DK04","Total","Y42","Year","39.1",""
"2010","DK04","Total","Y43","Year","38.2",""
"2010","DK04","Total","Y44","Year","37.2",""
"2010","DK04","Total","Y45","Year","36.3",""
"2010","DK04","Total","Y46","Year","35.3",""
"2010","DK04","Total","Y47","Year","34.4",""
"2010","DK04","Total","Y48","Year","33.5",""
"2010","DK04","Total","Y49","Year","32.6",""
"2010","DK04","Total","Y50","Year","31.6",""
"2010","DK04","Total","Y51","Year","30.8",""
"2010","DK04","Total","Y52","Year","29.9",""
"2010","DK04","Total","Y53","Year","29.0",""
"2010","DK04","Total","Y54","Year","28.1",""
"2010","DK04","Total","Y55","Year","27.2",""
"2010","DK04","Total","Y56","Year","26.3",""
"2010","DK04","Total","Y57","Year","25.5",""
"2010","DK04","Total","Y58","Year","24.6",""
"2010","DK04","Total","Y59","Year","23.8",""
"2010","DK04","Total","Y60","Year","22.9",""
"2010","DK04","Total","Y61","Year","22.1",""
"2010","DK04","Total","Y62","Year","21.3",""
"2010","DK04","Total","Y63","Year","20.5",""
"2010","DK04","Total","Y64","Year","19.7",""
"2010","DK04","Total","Y65","Year","18.9",""
"2010","DK04","Males","Y25","Year","53.8",""
"2010","DK04","Males","Y26","Year","52.9",""
"2010","DK04","Males","Y27","Year","51.9",""
"2010","DK04","Males","Y28","Year","50.9",""
"2010","DK04","Males","Y29","Year","49.9",""
"2010","DK04","Males","Y30","Year","48.9",""
"2010","DK04","Males","Y31","Year","48.0",""
"2010","DK04","Males","Y32","Year","47.0",""
"2010","DK04","Males","Y33","Year","46.0",""
"2010","DK04","Males","Y34","Year","45.1",""
"2010","DK04","Males","Y35","Year","44.1",""
"2010","DK04","Males","Y36","Year","43.1",""
"2010","DK04","Males","Y37","Year","42.2",""
"2010","DK04","Males","Y38","Year","41.2",""
"2010","DK04","Males","Y39","Year","40.3",""
"2010","DK04","Males","Y40","Year","39.3",""
"2010","DK04","Males","Y41","Year","38.4",""
"2010","DK04","Males","Y42","Year","37.4",""
"2010","DK04","Males","Y43","Year","36.5",""
"2010","DK04","Males","Y44","Year","35.5",""
"2010","DK04","Males","Y45","Year","34.6",""
"2010","DK04","Males","Y46","Year","33.7",""
"2010","DK04","Males","Y47","Year","32.7",""
"2010","DK04","Males","Y48","Year","31.8",""
"2010","DK04","Males","Y49","Year","30.9",""
"2010","DK04","Males","Y50","Year","30.0",""
"2010","DK04","Males","Y51","Year","29.2",""
"2010","DK04","Males","Y52","Year","28.3",""
"2010","DK04","Males","Y53","Year","27.4",""
"2010","DK04","Males","Y54","Year","26.5",""
"2010","DK04","Males","Y55","Year","25.7",""
"2010","DK04","Males","Y56","Year","24.8",""
"2010","DK04","Males","Y57","Year","24.0",""
"2010","DK04","Males","Y58","Year","23.2",""
"2010","DK04","Males","Y59","Year","22.3",""
"2010","DK04","Males","Y60","Year","21.5",""
"2010","DK04","Males","Y61","Year","20.7",""
"2010","DK04","Males","Y62","Year","19.9",""
"2010","DK04","Males","Y63","Year","19.1",""
"2010","DK04","Males","Y64","Year","18.3",""
"2010","DK04","Males","Y65","Year","17.6",""
"2010","DK04","Females","Y25","Year","57.5",""
"2010","DK04","Females","Y26","Year","56.5",""
"2010","DK04","Females","Y27","Year","55.5",""
"2010","DK04","Females","Y28","Year","54.5",""
"2010","DK04","Females","Y29","Year","53.5",""
"2010","DK04","Females","Y30","Year","52.5",""
"2010","DK04","Females","Y31","Year","51.5",""
"2010","DK04","Females","Y32","Year","50.5",""
"2010","DK04","Females","Y33","Year","49.5",""
"2010","DK04","Females","Y34","Year","48.6",""
"2010","DK04","Females","Y35","Year","47.6",""
"2010","DK04","Females","Y36","Year","46.6",""
"2010","DK04","Females","Y37","Year","45.6",""
"2010","DK04","Females","Y38","Year","44.6",""
"2010","DK04","Females","Y39","Year","43.6",""
"2010","DK04","Females","Y40","Year","42.7",""
"2010","DK04","Females","Y41","Year","41.7",""
"2010","DK04","Females","Y42","Year","40.7",""
"2010","DK04","Females","Y43","Year","39.8",""
"2010","DK04","Females","Y44","Year","38.8",""
"2010","DK04","Females","Y45","Year","37.9",""
"2010","DK04","Females","Y46","Year","36.9",""
"2010","DK04","Females","Y47","Year","36.0",""
"2010","DK04","Females","Y48","Year","35.1",""
"2010","DK04","Females","Y49","Year","34.1",""
"2010","DK04","Females","Y50","Year","33.2",""
"2010","DK04","Females","Y51","Year","32.3",""
"2010","DK04","Females","Y52","Year","31.3",""
"2010","DK04","Females","Y53","Year","30.4",""
"2010","DK04","Females","Y54","Year","29.5",""
"2010","DK04","Females","Y55","Year","28.6",""
"2010","DK04","Females","Y56","Year","27.7",""
"2010","DK04","Females","Y57","Year","26.8",""
"2010","DK04","Females","Y58","Year","25.9",""
"2010","DK04","Females","Y59","Year","25.1",""
"2010","DK04","Females","Y60","Year","24.2",""
"2010","DK04","Females","Y61","Year","23.3",""
"2010","DK04","Females","Y62","Year","22.5",""
"2010","DK04","Females","Y63","Year","21.7",""
"2010","DK04","Females","Y64","Year","20.8",""
"2010","DK04","Females","Y65","Year","20.0",""
"2010","DK05","Total","Y25","Year","55.0",""
"2010","DK05","Total","Y26","Year","54.0",""
"2010","DK05","Total","Y27","Year","53.1",""
"2010","DK05","Total","Y28","Year","52.1",""
"2010","DK05","Total","Y29","Year","51.1",""
"2010","DK05","Total","Y30","Year","50.1",""
"2010","DK05","Total","Y31","Year","49.2",""
"2010","DK05","Total","Y32","Year","48.2",""
"2010","DK05","Total","Y33","Year","47.2",""
"2010","DK05","Total","Y34","Year","46.2",""
"2010","DK05","Total","Y35","Year","45.3",""
"2010","DK05","Total","Y36","Year","44.3",""
"2010","DK05","Total","Y37","Year","43.3",""
"2010","DK05","Total","Y38","Year","42.3",""
"2010","DK05","Total","Y39","Year","41.4",""
"2010","DK05","Total","Y40","Year","40.4",""
"2010","DK05","Total","Y41","Year","39.5",""
"2010","DK05","Total","Y42","Year","38.6",""
"2010","DK05","Total","Y43","Year","37.6",""
"2010","DK05","Total","Y44","Year","36.7",""
"2010","DK05","Total","Y45","Year","35.8",""
"2010","DK05","Total","Y46","Year","34.8",""
"2010","DK05","Total","Y47","Year","33.9",""
"2010","DK05","Total","Y48","Year","33.0",""
"2010","DK05","Total","Y49","Year","32.0",""
"2010","DK05","Total","Y50","Year","31.1",""
"2010","DK05","Total","Y51","Year","30.2",""
"2010","DK05","Total","Y52","Year","29.3",""
"2010","DK05","Total","Y53","Year","28.5",""
"2010","DK05","Total","Y54","Year","27.6",""
"2010","DK05","Total","Y55","Year","26.8",""
"2010","DK05","Total","Y56","Year","25.9",""
"2010","DK05","Total","Y57","Year","25.1",""
"2010","DK05","Total","Y58","Year","24.2",""
"2010","DK05","Total","Y59","Year","23.4",""
"2010","DK05","Total","Y60","Year","22.6",""
"2010","DK05","Total","Y61","Year","21.8",""
"2010","DK05","Total","Y62","Year","20.9",""
"2010","DK05","Total","Y63","Year","20.1",""
"2010","DK05","Total","Y64","Year","19.3",""
"2010","DK05","Total","Y65","Year","18.5",""
"2010","DK05","Males","Y25","Year","53.2",""
"2010","DK05","Males","Y26","Year","52.2",""
"2010","DK05","Males","Y27","Year","51.3",""
"2010","DK05","Males","Y28","Year","50.3",""
"2010","DK05","Males","Y29","Year","49.4",""
"2010","DK05","Males","Y30","Year","48.4",""
"2010","DK05","Males","Y31","Year","47.5",""
"2010","DK05","Males","Y32","Year","46.5",""
"2010","DK05","Males","Y33","Year","45.5",""
"2010","DK05","Males","Y34","Year","44.6",""
"2010","DK05","Males","Y35","Year","43.6",""
"2010","DK05","Males","Y36","Year","42.7",""
"2010","DK05","Males","Y37","Year","41.7",""
"2010","DK05","Males","Y38","Year","40.7",""
"2010","DK05","Males","Y39","Year","39.7",""
"2010","DK05","Males","Y40","Year","38.8",""
"2010","DK05","Males","Y41","Year","37.9",""
"2010","DK05","Males","Y42","Year","37.0",""
"2010","DK05","Males","Y43","Year","36.0",""
"2010","DK05","Males","Y44","Year","35.1",""
"2010","DK05","Males","Y45","Year","34.2",""
"2010","DK05","Males","Y46","Year","33.2",""
"2010","DK05","Males","Y47","Year","32.3",""
"2010","DK05","Males","Y48","Year","31.4",""
"2010","DK05","Males","Y49","Year","30.5",""
"2010","DK05","Males","Y50","Year","29.6",""
"2010","DK05","Males","Y51","Year","28.7",""
"2010","DK05","Males","Y52","Year","27.9",""
"2010","DK05","Males","Y53","Year","27.0",""
"2010","DK05","Males","Y54","Year","26.2",""
"2010","DK05","Males","Y55","Year","25.3",""
"2010","DK05","Males","Y56","Year","24.5",""
"2010","DK05","Males","Y57","Year","23.7",""
"2010","DK05","Males","Y58","Year","22.9",""
"2010","DK05","Males","Y59","Year","22.1",""
"2010","DK05","Males","Y60","Year","21.4",""
"2010","DK05","Males","Y61","Year","20.5",""
"2010","DK05","Males","Y62","Year","19.7",""
"2010","DK05","Males","Y63","Year","18.9",""
"2010","DK05","Males","Y64","Year","18.1",""
"2010","DK05","Males","Y65","Year","17.4",""
"2010","DK05","Females","Y25","Year","56.8",""
"2010","DK05","Females","Y26","Year","55.8",""
"2010","DK05","Females","Y27","Year","54.8",""
"2010","DK05","Females","Y28","Year","53.8",""
"2010","DK05","Females","Y29","Year","52.8",""
"2010","DK05","Females","Y30","Year","51.8",""
"2010","DK05","Females","Y31","Year","50.8",""
"2010","DK05","Females","Y32","Year","49.8",""
"2010","DK05","Females","Y33","Year","48.9",""
"2010","DK05","Females","Y34","Year","47.9",""
"2010","DK05","Females","Y35","Year","46.9",""
"2010","DK05","Females","Y36","Year","45.9",""
"2010","DK05","Females","Y37","Year","45.0",""
"2010","DK05","Females","Y38","Year","44.0",""
"2010","DK05","Females","Y39","Year","43.0",""
"2010","DK05","Females","Y40","Year","42.0",""
"2010","DK05","Females","Y41","Year","41.0",""
"2010","DK05","Females","Y42","Year","40.1",""
"2010","DK05","Females","Y43","Year","39.1",""
"2010","DK05","Females","Y44","Year","38.2",""
"2010","DK05","Females","Y45","Year","37.3",""
"2010","DK05","Females","Y46","Year","36.4",""
"2010","DK05","Females","Y47","Year","35.4",""
"2010","DK05","Females","Y48","Year","34.5",""
"2010","DK05","Females","Y49","Year","33.5",""
"2010","DK05","Females","Y50","Year","32.6",""
"2010","DK05","Females","Y51","Year","31.7",""
"2010","DK05","Females","Y52","Year","30.8",""
"2010","DK05","Females","Y53","Year","29.9",""
"2010","DK05","Females","Y54","Year","29.0",""
"2010","DK05","Females","Y55","Year","28.1",""
"2010","DK05","Females","Y56","Year","27.3",""
"2010","DK05","Females","Y57","Year","26.4",""
"2010","DK05","Females","Y58","Year","25.5",""
"2010","DK05","Females","Y59","Year","24.7",""
"2010","DK05","Females","Y60","Year","23.8",""
"2010","DK05","Females","Y61","Year","22.9",""
"2010","DK05","Females","Y62","Year","22.1",""
"2010","DK05","Females","Y63","Year","21.2",""
"2010","DK05","Females","Y64","Year","20.4",""
"2010","DK05","Females","Y65","Year","19.6",""
"2010","FR","Total","Y25","Year","57.5",""
"2010","FR","Total","Y26","Year","56.5",""
"2010","FR","Total","Y27","Year","55.6",""
"2010","FR","Total","Y28","Year","54.6",""
"2010","FR","Total","Y29","Year","53.6",""
"2010","FR","Total","Y30","Year","52.7",""
"2010","FR","Total","Y31","Year","51.7",""
"2010","FR","Total","Y32","Year","50.7",""
"2010","FR","Total","Y33","Year","49.8",""
"2010","FR","Total","Y34","Year","48.8",""
"2010","FR","Total","Y35","Year","47.8",""
"2010","FR","Total","Y36","Year","46.9",""
"2010","FR","Total","Y37","Year","45.9",""
"2010","FR","Total","Y38","Year","45.0",""
"2010","FR","Total","Y39","Year","44.0",""
"2010","FR","Total","Y40","Year","43.1",""
"2010","FR","Total","Y41","Year","42.1",""
"2010","FR","Total","Y42","Year","41.2",""
"2010","FR","Total","Y43","Year","40.3",""
"2010","FR","Total","Y44","Year","39.3",""
"2010","FR","Total","Y45","Year","38.4",""
"2010","FR","Total","Y46","Year","37.5",""
"2010","FR","Total","Y47","Year","36.6",""
"2010","FR","Total","Y48","Year","35.7",""
"2010","FR","Total","Y49","Year","34.8",""
"2010","FR","Total","Y50","Year","33.9",""
"2010","FR","Total","Y51","Year","33.0",""
"2010","FR","Total","Y52","Year","32.1",""
"2010","FR","Total","Y53","Year","31.2",""
"2010","FR","Total","Y54","Year","30.4",""
"2010","FR","Total","Y55","Year","29.5",""
"2010","FR","Total","Y56","Year","28.7",""
"2010","FR","Total","Y57","Year","27.9",""
"2010","FR","Total","Y58","Year","27.0",""
"2010","FR","Total","Y59","Year","26.2",""
"2010","FR","Total","Y60","Year","25.4",""
"2010","FR","Total","Y61","Year","24.6",""
"2010","FR","Total","Y62","Year","23.8",""
"2010","FR","Total","Y63","Year","22.9",""
"2010","FR","Total","Y64","Year","22.1",""
"2010","FR","Total","Y65","Year","21.3",""
"2010","FR","Males","Y25","Year","54.1",""
"2010","FR","Males","Y26","Year","53.1",""
"2010","FR","Males","Y27","Year","52.1",""
"2010","FR","Males","Y28","Year","51.2",""
"2010","FR","Males","Y29","Year","50.2",""
"2010","FR","Males","Y30","Year","49.3",""
"2010","FR","Males","Y31","Year","48.3",""
"2010","FR","Males","Y32","Year","47.4",""
"2010","FR","Males","Y33","Year","46.4",""
"2010","FR","Males","Y34","Year","45.5",""
"2010","FR","Males","Y35","Year","44.5",""
"2010","FR","Males","Y36","Year","43.6",""
"2010","FR","Males","Y37","Year","42.6",""
"2010","FR","Males","Y38","Year","41.7",""
"2010","FR","Males","Y39","Year","40.7",""
"2010","FR","Males","Y40","Year","39.8",""
"2010","FR","Males","Y41","Year","38.9",""
"2010","FR","Males","Y42","Year","38.0",""
"2010","FR","Males","Y43","Year","37.0",""
"2010","FR","Males","Y44","Year","36.1",""
"2010","FR","Males","Y45","Year","35.2",""
"2010","FR","Males","Y46","Year","34.3",""
"2010","FR","Males","Y47","Year","33.4",""
"2010","FR","Males","Y48","Year","32.5",""
"2010","FR","Males","Y49","Year","31.7",""
"2010","FR","Males","Y50","Year","30.8",""
"2010","FR","Males","Y51","Year","29.9",""
"2010","FR","Males","Y52","Year","29.1",""
"2010","FR","Males","Y53","Year","28.3",""
"2010","FR","Males","Y54","Year","27.4",""
"2010","FR","Males","Y55","Year","26.6",""
"2010","FR","Males","Y56","Year","25.8",""
"2010","FR","Males","Y57","Year","25.0",""
"2010","FR","Males","Y58","Year","24.2",""
"2010","FR","Males","Y59","Year","23.5",""
"2010","FR","Males","Y60","Year","22.7",""
"2010","FR","Males","Y61","Year","21.9",""
"2010","FR","Males","Y62","Year","21.2",""
"2010","FR","Males","Y63","Year","20.4",""
"2010","FR","Males","Y64","Year","19.6",""
"2010","FR","Males","Y65","Year","18.9",""
"2010","FR","Females","Y25","Year","60.8",""
"2010","FR","Females","Y26","Year","59.8",""
"2010","FR","Females","Y27","Year","58.8",""
"2010","FR","Females","Y28","Year","57.9",""
"2010","FR","Females","Y29","Year","56.9",""
"2010","FR","Females","Y30","Year","55.9",""
"2010","FR","Females","Y31","Year","54.9",""
"2010","FR","Females","Y32","Year","53.9",""
"2010","FR","Females","Y33","Year","52.9",""
"2010","FR","Females","Y34","Year","52.0",""
"2010","FR","Females","Y35","Year","51.0",""
"2010","FR","Females","Y36","Year","50.0",""
"2010","FR","Females","Y37","Year","49.0",""
"2010","FR","Females","Y38","Year","48.1",""
"2010","FR","Females","Y39","Year","47.1",""
"2010","FR","Females","Y40","Year","46.1",""
"2010","FR","Females","Y41","Year","45.2",""
"2010","FR","Females","Y42","Year","44.2",""
"2010","FR","Females","Y43","Year","43.3",""
"2010","FR","Females","Y44","Year","42.3",""
"2010","FR","Females","Y45","Year","41.4",""
"2010","FR","Females","Y46","Year","40.4",""
"2010","FR","Females","Y47","Year","39.5",""
"2010","FR","Females","Y48","Year","38.6",""
"2010","FR","Females","Y49","Year","37.6",""
"2010","FR","Females","Y50","Year","36.7",""
"2010","FR","Females","Y51","Year","35.8",""
"2010","FR","Females","Y52","Year","34.9",""
"2010","FR","Females","Y53","Year","34.0",""
"2010","FR","Females","Y54","Year","33.1",""
"2010","FR","Females","Y55","Year","32.2",""
"2010","FR","Females","Y56","Year","31.3",""
"2010","FR","Females","Y57","Year","30.4",""
"2010","FR","Females","Y58","Year","29.5",""
"2010","FR","Females","Y59","Year","28.6",""
"2010","FR","Females","Y60","Year","27.8",""
"2010","FR","Females","Y61","Year","26.9",""
"2010","FR","Females","Y62","Year","26.0",""
"2010","FR","Females","Y63","Year","25.1",""
"2010","FR","Females","Y64","Year","24.3",""
"2010","FR","Females","Y65","Year","23.4",""
"2010","FR1","Total","Y25","Year","58.9",""
"2010","FR1","Total","Y26","Year","58.0",""
"2010","FR1","Total","Y27","Year","57.0",""
"2010","FR1","Total","Y28","Year","56.0",""
"2010","FR1","Total","Y29","Year","55.0",""
"2010","FR1","Total","Y30","Year","54.1",""
"2010","FR1","Total","Y31","Year","53.1",""
"2010","FR1","Total","Y32","Year","52.1",""
"2010","FR1","Total","Y33","Year","51.1",""
"2010","FR1","Total","Y34","Year","50.2",""
"2010","FR1","Total","Y35","Year","49.2",""
"2010","FR1","Total","Y36","Year","48.2",""
"2010","FR1","Total","Y37","Year","47.3",""
"2010","FR1","Total","Y38","Year","46.3",""
"2010","FR1","Total","Y39","Year","45.3",""
