DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD11,2003,15494.25,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD11,2004,16186.59,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD11,2005,16605.49,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD11,2006,17422.35,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD11,2007,18093.38,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD11,2008,18852.72,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD11,2009,18434.13,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD11,2010,19536.15,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD11,2011,20295.49,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD11,2012,19676.34,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD11,2013,19684.89,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD11,2014,19827.3,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD11,2015,20169.35,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD11,2016,20475.72,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD11,2017,19941.44,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD11,2018,20426.31,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD11,2019,20737.1,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD11,2020,19531.7,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD12,2001,9312.5,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD12,2002,9491.47,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD12,2003,9934.65,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD12,2004,10529.69,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD12,2005,10720.02,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD12,2006,11164.85,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD12,2007,11579.87,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD12,2008,11573.08,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD12,2009,11064.24,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD12,2010,10760.39,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD12,2011,11173.9,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD12,2012,11537.82,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD12,2013,11912.94,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD12,2014,11739.6,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD12,2015,12000.29,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD12,2016,12027.4,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD12,2017,12305.53,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD12,2018,12777.64,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD12,2019,13237.28,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD12,2020,12644.59,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD13,2001,5652.53,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD13,2002,5714.94,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD13,2003,5830.65,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD13,2004,6114.74,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD13,2005,6214.37,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD13,2006,6383.07,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD13,2007,6622.34,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD13,2008,6765.5,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD13,2009,6560.55,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD13,2010,6236.41,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD13,2011,6490.23,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD13,2012,6509.42,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD13,2013,6553.22,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD13,2014,6587.32,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD13,2015,6657.84,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD13,2016,6632.33,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD13,2017,6842.32,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD13,2018,6879.31,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD13,2019,6948.87,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD13,2020,6569.77,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD2,2001,40864.2,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD2,2002,41811.24,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD2,2003,43008.54,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD2,2004,44609,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD2,2005,45676.96,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD2,2006,47278.89,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD2,2007,50065.66,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD2,2008,50726.02,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD2,2009,48678.46,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD2,2010,50408.39,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD2,2011,51731.66,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD2,2012,52464.75,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD2,2013,52897.49,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD2,2014,53141.89,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD2,2015,53234.01,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD2,2016,53557.5,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD2,2017,54330.35,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD2,2018,54670.35,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD2,2019,55341.99,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD2,2020,51352.63,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD21,2001,10792.95,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD21,2002,11191.8,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD21,2003,11409.95,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD21,2004,11770.16,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD21,2005,12005.25,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD21,2006,12421.86,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD21,2007,13117.78,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD21,2008,13286.06,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD21,2009,12811,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD21,2010,13235.6,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD21,2011,13559.81,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD21,2012,13666.03,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD21,2013,13740.45,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD21,2014,13733.12,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD21,2015,14093.89,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD21,2016,14124.93,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD21,2017,14404.06,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD21,2018,14706.12,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD21,2019,15130.06,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD21,2020,14354.24,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD22,2001,30071.24,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD22,2002,30619.44,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD22,2003,31598.59,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD22,2004,32838.84,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD22,2005,33671.71,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD22,2006,34857.03,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD22,2007,36947.88,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD22,2008,37439.96,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD22,2009,35867.46,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD22,2010,37172.79,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD22,2011,38172.25,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD22,2012,38798.72,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD22,2013,39157.04,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD22,2014,39408.77,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD22,2015,39140.12,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD22,2016,39432.57,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD22,2017,39926.29,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD22,2018,39964.23,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD22,2019,40211.93,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRD22,2020,36998.4,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE,2001,116258.39,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE,2002,120021.92,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE,2003,123610.74,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE,2004,127696.84,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE,2005,131485.55,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE,2006,137152.81,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE,2007,144031.01,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE,2008,148660.74,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE,2009,143690.91,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE,2010,145711.98,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE,2011,150395,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE,2012,150895.24,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE,2013,152534.67,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE,2014,153918.27,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE,2015,157439.03,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE,2016,158168.94,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE,2017,163227.92,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE,2018,166338.94,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE,2019,173003.37,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE,2020,161629.86,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE1,2001,78212.97,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE1,2002,81081.55,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE1,2003,83610.86,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE1,2004,86770.21,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE1,2005,89538.3,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE1,2006,94108.28,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE1,2007,98666.63,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE1,2008,102652.3,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE1,2009,99417.63,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE1,2010,100513.93,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE1,2011,103970.35,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE1,2012,103916.64,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE1,2013,105445.24,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE1,2014,106899.84,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE1,2015,109004.34,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE1,2016,110410.03,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE1,2017,113633.27,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE1,2018,116345.36,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE1,2019,121880.62,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE1,2020,113778.25,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE11,2001,53444.41,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE11,2002,55550.06,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE11,2003,57759.7,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE11,2004,59957.03,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE11,2005,61876.57,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE11,2006,65093.12,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE11,2007,68254.12,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE11,2008,71004.59,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE11,2009,68750.59,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE11,2010,69379.45,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE11,2011,72132.74,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE11,2012,72124.73,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE11,2013,73254.39,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE11,2014,74177.46,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE11,2015,76231.62,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE11,2016,77052.83,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE11,2017,79475.33,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE11,2018,81567.6,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE11,2019,85056.07,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE11,2020,79911.83,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE12,2001,24768.55,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE12,2002,25531.49,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE12,2003,25851.17,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE12,2004,26813.18,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE12,2005,27661.74,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE12,2006,29015.16,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE12,2007,30412.51,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE12,2008,31647.71,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE12,2009,30667.04,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE12,2010,31134.48,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE12,2011,31837.61,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE12,2012,31791.91,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE12,2013,32190.85,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE12,2014,32722.39,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE12,2015,32772.72,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE12,2016,33357.2,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE12,2017,34157.94,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE12,2018,34777.77,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE12,2019,36824.55,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE12,2020,33866.42,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE2,2001,38045.42,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE2,2002,38940.37,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE2,2003,39999.88,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE2,2004,40926.62,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE2,2005,41947.25,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE2,2006,43044.53,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE2,2007,45364.38,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE2,2008,46008.44,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE2,2009,44273.28,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE2,2010,45198.05,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE2,2011,46424.65,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE2,2012,46978.61,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE2,2013,47089.44,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE2,2014,47018.43,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE2,2015,48434.69,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE2,2016,47758.9,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE2,2017,49594.65,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE2,2018,49993.57,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE2,2019,51122.75,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE2,2020,47851.62,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE21,2001,9910.72,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE21,2002,10053.85,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE21,2003,9956.64,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE21,2004,10314.9,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE21,2005,10712,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE21,2006,10991.56,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE21,2007,11621.42,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE21,2008,11571.53,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE21,2009,11134.91,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE21,2010,11369.87,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE21,2011,11602.03,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE21,2012,11698.48,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE21,2013,11708.3,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE21,2014,11724.9,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE21,2015,11824.23,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE21,2016,11644.51,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE21,2017,12089.21,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,FRE21,2018,12085.62,
